T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
1056786, -55, 24, 702, -4620, -18410, -33600
1056806, 10, 49, 869, -19880, -17570, -10710
1056826, 114, 36, 1070, -18480, -3710, 6370
1056846, 150, 8, 1082, -1260, 16590, 11130
1056866, 122, 2, 964, 17710, 25690, 5040
1056886, -1, 28, 864, 14910, 14210, -5600
1056906, -74, 56, 911, 490, 2730, -12250
1056926, 0, 33, 1031, -5740, 8400, -10640
1056946, 71, -6, 1034, 70, 20510, -5460
1056966, 37, 6, 1004, -1610, 14770, -6090
1056986, -22, 47, 1000, -17920, -8400, -12040
1057006, -65, 29, 970, -32480, -34790, -14980
1057026, -19, 2, 967, -26950, -30030, -14350
1057046, 63, -25, 1016, -14490, -13790, -10360
1057066, 86, -11, 1023, -23310, -24920, -4270
1057086, 35, 28, 1037, -42210, -48370, -630
1057106, 56, -22, 980, -48720, -70840, 6370
1057126, 158, -50, 1005, -29750, -72380, 13440
1057146, 138, -40, 1023, 7070, -23520, 13440
1057166, 123, -36, 1033, 17710, 16520, 5250
1057186, 38, -12, 1031, 13300, 17990, -840
1057206, 37, 23, 1067, 14840, -3080, -910
1057226, 126, -36, 1075, 17710, -18900, 1330
1057246, 178, -24, 1062, 22540, -1680, 2870
1057266, 126, -16, 1024, 22400, 20860, -1890
1057286, 82, 11, 959, 11970, 20440, -9170
1057306, 15, 1, 1008, 4550, 6160, -6370
1057326, 68, -3, 1032, 11760, 3290, 3220
1057346, 115, 26, 1031, 19530, 18130, 11900
1057366, 103, 10, 1000, 15050, 22820, 15330
1057386, 43, 23, 980, -210, 8120, 15750
1057406, 53, -9, 1015, -10150, -6930, 19950
1057426, 113, -22, 1033, -10640, -3780, 23590
1057446, 88, -3, 1091, -12250, 15120, 17990
1057466, 98, -11, 1105, -28210, 16730, 10430
1057486, 115, -8, 1116, -33460, 3640, 8890
1057506, 130, -10, 1060, 30870, 2940, 5110
1057526, 81, 21, 1034, 45990, 8260, -3570
1057546, 87, 32, 1045, 31710, 9310, -12600
1057566, 72, 41, 1078, 12810, 5320, -12670
1057586, 54, 37, 1097, 12950, 6160, -7700
1057606, 32, 33, 1062, 20930, 4900, -3080
1057626, 0, 48, 1023, 25340, 5740, -3430
1057646, 1, 59, 995, 20860, 10710, -4690
1057666, 30, 53, 1029, 17640, 15330, -3990
1057686, 39, 51, 1058, 6790, 15820, -1820
1057706, -6, 48, 1021, -16380, 12880, -3570
1057726, 1, 32, 1041, -42350, 9100, -5250
1057746, 66, 11, 1044, -49070, 8400, -2310
1057766, 98, -6, 1014, -28910, 9310, 1260
1057786, 55, 16, 975, -7840, 8260, 5040
1057806, 37, 20, 936, 1540, 4270, 4900
1057826, 30, 24, 925, -560, -2380, 4270
1057846, 40, 18, 994, -5460, -560, 1680
1057866, 25, 7, 1032, -15400, 5880, -3220
1057886, -8, 2, 1006, -25900, 6230, -5810
1057906, -28, -9, 1011, -34020, 4550, -4340
1057926, -11, -52, 1068, -42630, 5250, 140
1057946, -10, -78, 1107, -50120, 6790, 7000
1057966, -1, -51, 1123, -45640, 5040, 8190
1057986, -16, -99, 1133, -32970, 3010, 6230
1058006, 28, -96, 1158, -23800, 6930, 5950
1058026, -38, -90, 1138, -7070, 14070, 6580
1058046, -27, -80, 1109, 8120, 16030, 8680
1058066, 34, -77, 1088, 13930, 13230, 11130
1058086, 98, -73, 1068, 16730, 12040, 10990
1058106, 91, -62, 1027, 17850, 8890, 5390
1058126, 78, -48, 964, 15960, 9100, -1190
1058146, 17, -42, 942, 8260, 9450, -2240
1058166, -9, -30, 977, -8470, 9800, -1260
1058186, -7, -52, 989, -21490, 1260, 70
1058206, -54, -46, 1052, -17640, -10570, 13160
1058226, -88, -47, 1104, -15680, -18270, 23520
1058246, -79, -54, 1185, -13300, -20580, 28280
1058266, -24, -49, 1230, -10080, -15610, 25690
1058286, -18, -36, 1247, 1120, -4620, 18620
1058306, -11, -23, 1257, 8050, 7630, 7000
1058326, -7, -8, 1240, 11200, 17220, -560
1058346, 6, -20, 1209, 12880, 19880, -5180
1058366, 20, -29, 1180, 13090, 17780, -6370
1058386, 30, -39, 1154, 9800, 13720, -6930
1058406, 30, -53, 1178, 1960, 11900, -10150
1058426, 58, -83, 1197, -910, 13440, -7910
1058446, 53, -92, 1203, -4060, 7560, -6650
1058466, 34, -85, 1175, -6720, -2170, -11410
1058486, -5, -72, 1155, -3150, -4270, -14770
1058506, -51, -69, 1152, -2380, 3220, -13510
1058526, -85, -62, 1147, 1120, 13440, -8890
1058546, -107, -49, 1121, 11270, 21700, -7210
1058566, -121, -33, 1079, 11270, 20020, -3430
1058586, -102, -17, 1087, 8470, 13860, -3290
1058606, -49, -29, 1082, 9450, 13650, -7280
1058626, -42, -37, 1058, 12040, 12460, -10500
1058646, -63, -39, 1038, 14980, 8960, -12390
1058666, -87, -26, 1020, 10220, 4060, -13790
1058686, -76, -57, 994, -840, 1050, -11410
1058706, -96, -59, 991, -12320, 3150, -8890
1058726, -100, -66, 984, -9100, 5600, -4410
1058746, -134, -63, 998, -9100, -2590, -3430
1058766, -123, -93, 995, -10920, -8400, -3780
1058786, -137, -86, 1022, -7000, -3570, -4970
1058806, -124, -80, 1068, -7070, 1750, -5740
1058826, -92, -87, 1100, -12600, -560, -2100
1058846, -102, -88, 1067, -9450, -6160, 2520
1058866, -120, -56, 1005, 1820, -9170, 5600
1058886, -103, -25, 957, 5530, -8400, 3710
1058906, -108, -39, 900, 2170, -2800, 1820
1058926, -90, -41, 955, -3570, -2450, 4620
1058946, -82, -32, 981, -9450, -6020, 6160
1058966, -95, -23, 983, -19040, -8820, 3780
1058986, -49, -39, 954, -25900, -7700, -1050
1059006, -9, -66, 922, -25270, -420, -4550
1059026, -60, -70, 928, -21000, 5460, -3220
1059046, -86, -50, 939, -14280, 8050, 4410
1059066, -77, -60, 950, -8260, 12950, 7770
1059086, -65, -69, 929, -6090, 21420, 10920
1059106, -71, -62, 911, -700, 28210, 14070
1059126, -45, -39, 897, 4620, 29610, 14140
1059146, -107, -38, 868, 6650, 26740, 13720
1059166, -111, -39, 866, 10220, 18690, 17430
1059186, -69, -21, 897, 13230, 18760, 17290
1059206, -48, -38, 951, 7560, 21770, 11270
1059226, -63, -62, 972, 8750, 18480, 7770
1059246, -109, -36, 997, 14980, 15540, 3850
1059266, -184, -28, 1040, 16380, 18200, -1820
1059286, -177, -38, 1067, 18340, 26880, 2240
1059306, -112, -35, 1065, 28770, 64400, 10780
1059326, -161, -25, 1047, 24850, 63210, 5810
1059346, -238, -6, 1047, 17920, 31010, 8330
1059366, -261, 9, 1024, 11550, 16380, 4620
1059386, -199, 0, 1006, 10290, 25410, 910
1059406, -174, -11, 992, 9170, 31150, -140
1059426, -247, 7, 969, 1400, 16170, -630
1059446, -301, 17, 935, -6020, 560, -1120
1059466, -247, 3, 919, -7980, -1680, -2100
1059486, -203, 0, 926, -7840, 6300, -7910
1059506, -234, -21, 923, -7490, 1610, -8470
1059526, -281, -27, 909, -12180, -9590, -6370
1059546, -241, -3, 943, -22190, -8470, -11550
1059566, -193, -4, 976, -24780, 350, -15260
1059586, -232, -19, 1011, -19320, -280, -12810
1059606, -230, -28, 1019, -13510, -13160, -9310
1059626, -236, -33, 983, -9450, -20930, -7140
1059646, -264, -23, 970, -4900, -23450, -2590
1059666, -254, -35, 957, -2100, -26600, 2310
1059686, -252, -44, 966, 700, -23310, 4620
1059706, -218, -31, 964, 2730, -18690, 1960
1059726, -224, -20, 997, 4060, -16940, -140
1059746, -255, -19, 1001, 9940, -17220, 5320
1059766, -274, -12, 915, 17640, -10990, 9240
1059786, -259, -7, 882, 19250, 1400, 9170
1059806, -193, -8, 854, 16520, 11620, 13440
1059826, -175, -8, 849, 12250, 17080, 19950
1059846, -184, -15, 864, 3010, 3570, 20160
1059866, -216, -6, 942, -6510, -14420, 15470
1059886, -215, -3, 985, -9520, -25130, 13230
1059906, -157, -25, 974, -9590, -15330, 10220
1059926, -125, -30, 945, -9450, 3500, 4970
1059946, -129, -17, 974, -11690, 8330, -1820
