T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
16167, -182, -967, 239, -490, 7070, 2450
16187, -186, -971, 245, 4830, 7980, 5250
16207, -189, -970, 250, 5040, 6510, 1750
16227, -183, -970, 244, -910, 4900, -4550
16247, -177, -967, 238, -6230, 3570, -10080
16267, -175, -963, 237, -5670, 3780, -9730
16287, -175, -961, 240, -630, 5180, -5530
16307, -183, -966, 243, 2380, 7350, -630
16327, -184, -977, 248, -280, 8820, 840
16347, -190, -992, 247, -4130, 7980, -2030
16367, -185, -995, 248, -4480, 6020, -4900
16387, -185, -988, 251, -700, 4200, -5950
16407, -188, -981, 251, 770, 4340, -4340
16427, -186, -974, 246, -2940, 5180, -4060
16447, -182, -970, 240, -7490, 4340, -6720
16467, -175, -962, 237, -7140, 2030, -9380
16487, -173, -957, 240, -1750, -210, -9380
16507, -174, -961, 243, 2520, 420, -5040
16527, -182, -972, 245, 1750, 3220, 350
16547, -189, -981, 246, -1540, 5530, 3920
16567, -188, -981, 245, -2660, 4410, 2520
16587, -183, -974, 244, -700, 840, -1260
16607, -175, -961, 243, 1750, -2380, -4130
16627, -175, -954, 240, 1120, -3290, -4900
16647, -177, -954, 236, -2940, -1330, -2240
16667, -175, -955, 236, -5460, -70, -140
16687, -175, -961, 238, -3010, -700, 1120
16707, -178, -973, 244, 2590, -2030, 2380
16727, -186, -990, 249, 5670, -1750, 5110
16747, -196, -1006, 254, 3360, 1050, 9520
16767, -200, -1008, 254, -560, 2730, 11270
16787, -192, -991, 252, -1190, 70, 7210
16807, -181, -972, 244, -140, -5040, -350
16827, -171, -953, 239, -1260, -8330, -5600
16847, -170, -948, 234, -3920, -7770, -5530
16867, -174, -953, 232, -5320, -4900, -980
16887, -180, -963, 239, 3290, -2520, 7280
16907, -185, -969, 249, 7630, -3570, 7070
16927, -185, -975, 251, 5250, -3920, 4690
16947, -187, -980, 247, -1750, -3290, 1680
16967, -185, -982, 242, -5880, -3290, -1400
16987, -184, -978, 241, -3640, -4130, -3010
17007, -177, -960, 242, 840, -5110, -3990
17027, -177, -958, 242, 700, -3920, -3710
17047, -177, -964, 242, -4060, -770, -2100
17067, -181, -976, 238, -6370, 1610, -1050
17087, -187, -988, 242, -2940, 2590, 490
17107, -187, -988, 251, 3780, 2240, 1050
17127, -190, -983, 252, 4900, 2870, 770
17147, -187, -975, 248, -1190, 3920, -2030
17167, -182, -968, 237, -8050, 3010, -8330
17187, -173, -956, 233, -8260, 1400, -12390
17207, -165, -948, 236, -2030, 1050, -11480
17227, -173, -953, 242, 2520, 4760, -4410
17247, -183, -968, 244, 980, 10010, 2520
17267, -192, -986, 247, -3500, 12950, 4270
17287, -191, -992, 247, -4620, 11620, 770
17307, -185, -988, 249, -910, 7070, -6020
17327, -184, -991, 249, 1260, 4830, -9170
17347, -187, -985, 249, -770, 6650, -7560
17367, -187, -979, 245, -4200, 9590, -4550
17387, -186, -972, 242, -5810, 9660, -5040
17407, -178, -969, 239, -3430, 6300, -9240
17427, -171, -969, 240, 280, 3290, -11830
17447, -179, -979, 247, 2520, 4550, -7910
17467, -192, -991, 250, 1190, 9450, 1120
17487, -197, -990, 252, -560, 11830, 5740
17507, -188, -980, 249, -280, 8330, 2030
17527, -177, -966, 242, -70, 1540, -6860
17547, -170, -952, 238, -1050, -2520, -11130
17567, -168, -941, 233, -2660, -1750, -7350
17587, -177, -944, 235, -3080, 1330, 770
17607, -178, -948, 236, -2310, 2730, 7140
17627, -176, -953, 241, 210, -350, 6930
17647, -175, -961, 244, 2240, -4270, 4830
17667, -178, -971, 244, 1190, -5460, 6230
17687, -191, -986, 248, -1750, -4060, 10710
17707, -191, -986, 251, -3360, -3080, 15470
17727, -192, -977, 250, -1890, -6230, 14280
17747, -179, -965, 246, -700, -11620, 9170
17767, -175, -959, 239, -2800, -16240, 3360
17787, -173, -957, 235, -8540, -15960, 5810
17807, -176, -962, 238, -4690, -15050, 10360
17827, -184, -969, 245, 280, -14980, 13580
17847, -187, -976, 249, 1610, -16030, 12250
17867, -191, -985, 251, -2590, -16170, 9030
17887, -187, -984, 246, -7630, -16380, 4550
17907, -185, -979, 240, -7840, -17080, 700
17927, -182, -969, 242, -4760, -16870, -770
17947, -176, -959, 241, -1820, -15750, -1610
17967, -178, -964, 240, -3220, -12110, -700
17987, -181, -971, 237, -4830, -8400, -840
18007, -184, -983, 241, -2590, -5950, -1750
18027, -186, -987, 246, 1680, -3780, -2520
18047, -189, -987, 249, 4410, -1470, -4270
18067, -188, -980, 248, 2590, 1190, -7560
18087, -182, -972, 241, -1120, 3290, -12880
18107, -194, -955, 244, -3080, 5600, -16870
18127, -268, -922, 268, -1050, 4550, -8190
18147, -162, -922, 263, -13860, -34020, 48090
18167, -200, -1056, 194, -42630, -63700, 51380
18187, -163, -1045, 72, -97580, 13650, 9310
18207, -167, -962, 56, -48790, 19180, -22050
18227, -146, -991, 155, 31990, 26600, -48090
18247, -186, -1042, 281, 70280, 38500, -23310
18267, -248, -966, 255, 44030, 44660, -140
18287, -188, -921, 262, 27230, 16380, -6020
18307, -114, -927, 223, 13370, -14560, -61810
18327, -118, -958, 215, -15680, -10220, -70840
18347, -72, -933, 312, -25830, 25200, -19250
18367, -237, -1114, 430, 6650, 120400, 29190
18387, -164, -1159, 25, -48930, 80080, -5460
18407, -201, -997, 26, -40460, -70980, -3990
18427, -152, -994, 197, 1120, -38500, -1890
18447, -172, -984, 219, 30800, 9240, -10710
18467, -159, -911, 259, 41020, 15890, -11410
18487, -184, -920, 268, 42910, 14630, -4270
18507, -166, -963, 220, 10220, 26950, 3710
18527, -188, -987, 230, -40320, 31710, -8750
18547, -168, -1013, 206, -32060, 29120, -7210
18567, -191, -965, 286, -560, 19040, -3150
18587, -202, -990, 271, 43260, 14070, 13160
18607, -213, -989, 277, 25550, 19040, 20930
18627, -202, -1014, 225, -13020, 20580, 10850
18647, -169, -977, 219, -36120, 12390, -5670
18667, -157, -942, 236, -16170, -5320, -17850
18687, -162, -925, 253, 27230, -9940, 13090
18707, -191, -950, 260, 8470, -70, 28560
18727, -205, -999, 234, -21280, 0, 24570
18747, -198, -996, 241, -11970, -15890, 9450
18767, -175, -991, 232, 12040, -33180, -560
18787, -170, -959, 266, 27510, -37380, 5950
18807, -187, -977, 253, 13370, -27230, 21210
18827, -207, -990, 249, -14420, -18410, 27440
18847, -201, -992, 231, -17290, -25200, 17220
18867, -178, -964, 232, -1960, -41230, 140
18887, -155, -936, 244, 19110, -50050, -4760
18907, -165, -942, 243, 13230, -41930, 5670
18927, -189, -965, 242, -4480, -26110, 21630
18947, -203, -994, 236, -15120, -19600, 23800
18967, -197, -984, 244, -6020, -26880, 11480
18987, -172, -971, 245, 11130, -37240, -4130
19007, -170, -968, 251, 11130, -34930, -7140
19027, -185, -985, 243, -2380, -19880, 3500
19047, -201, -992, 241, -15820, -6370, 10780
19067, -195, -978, 238, -11620, -4690, 6090
19087, -173, -950, 240, 1260, -12390, -10290
19107, -157, -934, 240, 7210, -14070, -20510
19127, -644, -967, -356, -13020, 4410, -15610
19147, 129, -891, 140, -349020, 260680, 23380
19167, -68, -779, 801, -36120, 99960, 14350
19187, -281, -925, 318, 293300, -32690, -1400
19207, -225, -1264, 8, -80640, 114380, -4900
19227, -287, -1246, -32, -160160, 116480, -18690
19247, -172, -793, 335, 83860, -19320, -38430
19267, -5, -703, 371, 362810, -126840, -70630
