T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
36094, -102, 754, -630, 106540, -17570, 12250
36114, -177, 739, -621, 129220, -15260, 14280
36134, -177, 681, -662, 117390, -3430, 17150
36154, -161, 652, -708, 92820, 5390, 12110
36174, -189, 613, -773, 73850, -70, 8820
36194, -188, 573, -786, 62580, -5740, 7980
36214, -148, 601, -709, 67200, -8750, 2310
36234, -171, 591, -814, 71820, -13930, -3710
36254, -155, 529, -829, 52010, -17500, -4200
36274, -174, 516, -843, 43960, -11340, -7140
36294, -208, 535, -892, 42280, -910, -5880
36314, 25, 563, -953, 43400, -1890, -70
36334, -67, 558, -794, 63420, -7840, 11200
36354, -195, 484, -787, 100940, -11690, 49840
36374, -205, 424, -902, 101500, -22330, 62650
36394, -120, 390, -924, 70700, -13370, 53620
36414, -187, 416, -863, 52710, -4060, 45640
36434, -153, 390, -928, 60900, -3640, 53550
36454, -126, 375, -966, 62300, -13720, 59010
36474, -208, 377, -917, 77350, -26460, 52780
36494, -130, 333, -964, 69440, -35140, 38640
36514, -164, 320, -946, 88340, -34090, 33530
36534, -161, 254, -1013, 103950, -39970, 24500
36554, -192, 225, -1022, 117250, -49980, 16940
36574, -194, 235, -1013, 133420, -36890, 9450
36594, -216, 109, -1069, 141120, -29960, 3360
36614, -228, 105, -1044, 154210, -28070, 980
36634, -252, 63, -996, 171780, -31710, -4200
36654, -237, 11, -904, 174440, -50540, -15680
36674, -241, -66, -971, 160580, -53480, -27300
36694, -241, -126, -914, 147280, -42700, -31360
36714, -275, -206, -921, 142030, -26950, -31500
36734, -270, -233, -967, 142380, -13580, -27510
36754, -248, -262, -890, 150710, 6300, -22960
36774, -238, -335, -874, 155750, 14980, -21910
36794, -235, -408, -900, 152670, 11340, -20230
36814, -247, -457, -865, 145810, 7490, -19320
36834, -261, -500, -816, 140700, 4620, -21910
36854, -267, -538, -852, 139930, -11830, -26390
36874, -250, -558, -854, 143290, -21980, -30030
36894, -215, -573, -855, 152670, -15890, -33670
36914, -228, -672, -694, 174160, 19040, -24570
36934, -212, -767, -620, 176960, 35700, -21630
36954, -188, -748, -647, 145950, 20160, -28840
36974, -198, -742, -599, 119840, 22750, -37730
36994, -122, -761, -569, 101990, 29890, -38290
37014, -120, -849, -539, 99610, 24710, -30240
37034, -121, -873, -478, 111160, 32900, -23170
37054, -125, -869, -463, 126910, 39550, -24150
37074, -74, -854, -413, 110530, 18200, -27090
37094, -85, -907, -428, 73430, 8750, -30170
37114, -123, -945, -466, 66360, 10780, -31850
37134, -94, -998, -388, 89950, 6650, -38640
37154, -61, -937, -279, 105420, 19670, -53130
37174, -22, -863, -315, 109830, 38430, -59710
37194, 13, -884, -243, 119490, 25550, -53550
37214, -3, -993, -245, 112770, 17430, -48720
37234, -19, -1032, -265, 106820, 21910, -35700
37254, -10, -1039, -223, 111300, 27930, -30520
37274, 55, -978, -54, 132160, 47670, -42980
37294, 84, -857, 7, 163170, 69790, -56420
37314, 117, -944, 43, 179060, 68180, -59220
37334, 103, -990, 200, 167300, 59850, -51940
37354, 102, -942, 143, 132580, 56350, -38990
37374, 117, -1013, 186, 104580, 51590, -7140
37394, 148, -902, 260, 98560, 49280, -4270
37414, 126, -928, 240, 87290, 44940, -70
37434, 69, -941, 235, 55370, 51030, -210
37454, 45, -963, 270, 34650, 55930, -7700
37474, 107, -953, 277, 44590, 37170, -11690
37494, 108, -931, 329, 55090, 23520, -7350
37514, 95, -968, 350, 48650, 18270, -4340
37534, 12, -911, 475, 38990, 15680, -2520
37554, 85, -980, 414, 51800, 420, 8680
37574, 93, -939, 420, 61600, -10220, 15400
37594, 78, -985, 369, 34440, -4620, 8610
37614, 57, -985, 399, -5950, 18060, -11690
37634, 108, -907, 393, -15820, 8400, -21560
37654, 115, -873, 380, -10850, -4830, -13860
37674, 124, -872, 410, -13370, -1260, -7700
37694, 109, -910, 427, 2590, -7140, -3220
37714, 79, -926, 408, 8400, -11620, -1050
37734, 70, -985, 347, 3920, -10080, 910
37754, 117, -940, 345, -1190, -7630, 4130
37774, 103, -930, 344, -2030, -5250, 70
37794, 87, -977, 357, -5460, -2450, 70
37814, 90, -1001, 399, -3220, -2590, 1960
37834, 99, -980, 406, 2380, -5390, 1260
37854, 109, -973, 403, 420, -8120, -2520
37874, 118, -934, 372, -2660, -6160, -7700
37894, 138, -894, 384, 4130, -10080, -10150
37914, 130, -947, 401, 8680, -10920, -11620
37934, 129, -955, 359, 4970, -10500, -9240
37954, 147, -951, 344, 5880, -14700, -6860
37974, 151, -948, 349, 7280, -13160, -5810
37994, 152, -977, 338, 3570, -10500, -4760
38014, 154, -939, 328, -4550, -11690, -3640
38034, 112, -987, 353, 4270, -13090, -2100
38054, 70, -1018, 400, 13930, -10150, -910
38074, 119, -968, 359, 16660, -5600, -5950
38094, 141, -925, 363, 13650, -3430, -13440
38114, 142, -906, 370, 15680, -4550, -12670
38134, 153, -913, 359, 21700, -5880, -8540
38154, 122, -933, 405, 24080, -4760, -9520
38174, 167, -879, 476, 31710, 980, -11620
38194, 218, -899, 420, 30030, -840, -11200
38214, 173, -891, 457, 30870, 210, -11410
38234, 170, -856, 480, 29470, 1120, -13650
38254, 190, -792, 549, 35700, 1050, -18690
38274, 207, -807, 535, 39690, 5180, -18200
38294, 209, -804, 549, 31080, 630, -7630
38314, 209, -871, 485, 24430, 3640, -6370
38334, 194, -832, 509, 29050, 5460, -5460
38354, 217, -820, 498, 27510, 7910, -14350
38374, 198, -871, 518, 24710, 11340, -9870
38394, 187, -899, 517, 17010, 8400, -1750
