T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
50014, 969, -945, -333, -37940, -234920, 51590
50034, 647, -948, -184, -21560, -91000, 79240
50054, 623, -834, -89, 3360, 92190, 48790
50074, 471, -747, 23, 29610, 101780, 30170
50094, 340, -734, 72, 7560, 87150, 68460
50114, 305, -759, 50, 4130, 19600, 92330
50134, 270, -849, 14, -15120, -2730, 109130
50154, 278, -930, 6, -31080, 14840, 103600
50174, 229, -1011, -36, -41370, 68950, 97300
50194, 223, -1040, -155, -81550, 99260, 91210
50214, 242, -1015, -329, -113610, 120890, 72380
50234, 241, -991, -438, -126770, 195160, 38430
50254, 266, -913, -496, -115150, 266630, 3570
50274, 316, -833, -576, -98560, 277340, -9660
50294, 330, -830, -680, -81830, 235480, 6510
50314, 289, -857, -677, -45920, 189980, 35560
50334, 227, -915, -597, 9310, 162470, 56000
50354, 150, -1017, -539, 54880, 122920, 74410
50374, 38, -1112, -463, 76020, 93030, 96250
50394, -49, -1131, -361, 83440, 87990, 92400
50414, -86, -1080, -231, 90510, 105560, 61180
50434, -86, -1064, -195, 86100, 105140, 29890
50454, -135, -1033, -117, 75390, 84070, 17570
50474, -123, -1018, -86, 61250, 57610, 18970
50494, -188, -994, -31, 43820, 5600, 24080
50514, -156, -1039, -147, 39690, -49630, 39480
50534, -218, -1024, -91, 17780, -84840, 32550
50554, -162, -986, -92, 30030, -68740, 3640
50574, -108, -922, -54, 39900, -38850, -47390
50594, -93, -874, 13, 51590, -15400, -82040
50614, -11, -846, -20, 47390, -38570, -91840
50634, 3, -835, -17, 31150, -94010, -86730
50654, 73, -850, -63, 14770, -145740, -76720
50674, 135, -901, -123, -1820, -181720, -79030
50694, 243, -962, -181, -8540, -188860, -93240
50714, 417, -994, -237, -11970, -159180, -125090
50734, 652, -1003, -337, -10570, -121170, -157430
50754, 855, -867, -386, -19740, -104370, -168560
50774, 951, -794, -348, -34160, -99820, -152040
50794, 887, -717, -361, -20790, -73150, -120120
50814, 880, -676, -416, 10080, -140140, -41650
50834, 702, -782, -286, 60760, -251090, 20300
50854, 701, -799, -155, 100520, -227430, 42840
50874, 773, -827, -43, 145950, -186480, 18760
50894, 694, -851, 240, 171360, -70630, -21560
50914, 734, -821, 202, 138880, -115570, 6020
