T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
35869, -212, -914, 155, -103950, 154210, -162540
35889, -227, -884, 114, -90370, 218260, -181860
35909, -144, -746, 103, -52080, 264950, -238000
35929, -94, -654, 62, 12320, 314510, -262360
35949, -84, -584, 30, 50400, 385070, -250250
35969, -72, -484, 61, 91280, 462630, -223440
35989, -87, -504, 32, 101780, 540890, -187950
36009, -100, -450, 26, 73150, 614740, -147560
36029, -120, -447, 50, 53760, 679280, -103600
36049, -147, -511, 45, 25900, 728000, -68320
36069, -146, -561, 74, -25270, 762860, -38850
36089, -218, -723, 103, -75110, 786520, -9100
36109, -317, -994, 111, -134470, 801710, 21140
36129, -561, -1435, 198, -174020, 801850, 34230
36149, -973, -1998, 329, -153230, 777140, 43330
36169, -1352, -1998, 526, -80780, 703220, 39760
36189, -1289, -1998, 523, -6860, 571550, -31150
36209, -757, -1544, 412, 5320, 400680, -249410
36229, -313, -1127, 281, -4410, 247100, -477610
36249, -233, -985, 280, -48790, 191590, -540540
36269, -199, -1054, 190, -96390, 218890, -437990
36289, -287, -1229, 249, -127610, 237790, -317660
36309, -699, -1589, 400, -85610, 228410, -191730
36329, -750, -1827, 444, -31150, 189700, -94500
36349, -965, -1840, 534, 3920, 87290, -123480
36369, -623, -1435, 353, -43470, 21630, -182490
36389, -441, -1142, 244, -126560, -64050, -314650
36409, -256, -868, 196, -124740, -148050, -345660
36429, -121, -688, 179, -81480, -221060, -316680
36449, -36, -604, 128, -73430, -274960, -280420
36469, -71, -532, 156, -78540, -296240, -187040
36489, -76, -511, 135, -85610, -301000, -78890
36509, -81, -565, 66, -124600, -326550, -9310
36529, -138, -595, 90, -145180, -359100, 54460
36549, -157, -620, 110, -106190, -391930, 116130
36569, -138, -668, 92, -42350, -440090, 136710
36589, -160, -741, 113, 40320, -524510, 152250
36609, -172, -792, 167, 75600, -535990, 168350
36629, -212, -915, 190, 67340, -527870, 185290
36649, -371, -1067, 258, 42280, -502600, 211540
36669, -493, -1218, 287, 9520, -491330, 186060
36689, -565, -1379, 272, -38920, -502320, 94220
36709, -663, -1501, 287, -66710, -518490, -3290
36729, -632, -1559, 256, -78260, -537740, -94010
36749, -572, -1463, 302, -93310, -541240, -162330
36769, -594, -1527, 262, -126140, -502180, -169330
36789, -605, -1454, 327, -176050, -449330, -173600
36809, -585, -1542, 298, -211820, -416640, -208810
36829, -571, -1595, 324, -265370, -363580, -231420
36849, -587, -1625, 321, -265230, -305410, -204260
36869, -625, -1589, 369, -258650, -238770, -164500
36889, -541, -1494, 278, -263550, -185570, -168350
36909, -431, -1352, 248, -294770, -136360, -214830
36929, -335, -1238, 182, -272860, -94500, -229040
36949, -250, -1074, 178, -231070, -41300, -214340
36969, -253, -1000, 181, -164990, 15260, -183330
36989, -230, -912, 173, -116200, 80150, -160580
37009, -175, -837, 126, -107450, 144340, -178430
