T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
20860, -98, -791, 134, 23170, 101290, -77840
20880, -102, -812, 128, 16800, 84350, -50680
20900, -118, -844, 136, 7980, 70140, -15190
20920, -142, -878, 152, 7210, 54670, 23030
20940, -161, -908, 167, 12110, 34580, 52430
20960, -163, -942, 169, 9030, 10710, 64750
20980, -158, -970, 169, -4760, -14770, 63140
21000, -154, -990, 170, -17780, -38570, 63980
21020, -171, -1011, 176, -24010, -57750, 79170
21040, -197, -1046, 174, -29190, -71470, 107380
21060, -213, -1073, 183, -28350, -108080, 146090
21080, -209, -1092, 191, -18620, -133350, 148820
21100, -216, -1121, 200, -21070, -152740, 153510
21120, -242, -1176, 192, -32550, -164080, 169610
21140, -265, -1224, 193, -31570, -177870, 183120
21160, -280, -1249, 208, -15260, -195230, 191520
21180, -299, -1263, 211, -3500, -212310, 191380
21200, -304, -1259, 208, -700, -228060, 180950
21220, -277, -1237, 196, -2170, -243950, 157920
21240, -259, -1217, 179, -1260, -254730, 142240
21260, -258, -1195, 169, 8540, -259420, 143430
21280, -261, -1168, 176, 28630, -263130, 147070
21300, -251, -1139, 172, 41440, -267750, 135380
21320, -242, -1112, 174, 40530, -268660, 115220
21340, -228, -1096, 162, 32200, -264390, 96670
21360, -223, -1084, 150, 24150, -256060, 83230
21380, -211, -1063, 139, 21770, -247030, 71050
21400, -201, -1015, 148, 32060, -238350, 61460
21420, -183, -973, 145, 39060, -227710, 49910
21440, -171, -936, 143, 28350, -211400, 35210
21460, -152, -904, 125, 6650, -190050, 21840
21480, -137, -869, 113, -13510, -167860, 11410
21500, -126, -846, 105, -18970, -147070, 7280
21520, -115, -818, 110, -15470, -127190, 6300
21540, -108, -798, 115, -11690, -106260, 7560
21560, -101, -792, 113, -17150, -82320, 9870
21580, -104, -809, 115, -32200, -54880, 14140
21600, -118, -858, 119, -49630, -25830, 22050
21620, -139, -922, 131, -61250, 1540, 30100
21640, -154, -982, 140, -64540, 25340, 33880
21660, -178, -1050, 156, -64680, 46340, 33880
21680, -209, -1112, 181, -62720, 66780, 35630
21700, -240, -1167, 200, -64260, 87220, 36610
21720, -256, -1211, 197, -78610, 107450, 28630
21740, -265, -1234, 187, -101710, 125370, 10640
21760, -253, -1201, 189, -109970, 137200, -7630
21780, -233, -1154, 190, -98980, 141400, -25760
21800, -217, -1132, 180, -92680, 146580, -43330
21820, -221, -1138, 178, -100660, 158830, -51800
21840, -238, -1164, 184, -107100, 173390, -49350
21860, -256, -1209, 184, -106890, 184170, -47320
